x,y,c
-73.9822,40.7527,0
-74.005,40.719,0
-74.0125,40.7152,0
-73.9939,40.7453,0
-73.9985,40.7234,0
-73.9703,40.7992,0
-73.9737,40.7586,0
-73.9921,40.7403,0
-73.9552,40.7733,0
-73.9757,40.7582,0
-73.9614,40.7771,0
-73.9731,40.7501,0
-73.9905,40.7502,0
-73.9636,40.7652,0
-73.9814,40.7589,0
-74.0055,40.726,0
-73.9528,40.7757,0
-73.9726,40.7435,0
-73.958,40.7789,0
-73.9475,40.7714,0
-73.9775,40.7519,0
-74.0122,40.7015,0
-73.9643,40.7704,0
-73.9698,40.7588,0
-73.974,40.7521,0
-73.9726,40.7663,0
-73.9936,40.7524,0
-73.9588,40.7834,0
-73.9858,40.7482,0
-73.9688,40.7991,0
-73.9936,40.7417,0
-73.9991,40.7248,0
-73.9859,40.7565,0
-74.0025,40.7251,0
-73.9634,40.7716,0
-73.9632,40.7559,0
-73.988,40.73,0
-73.9928,40.7374,0
0,0,1
-73.987,40.7559,0
-73.9702,40.7626,0
-73.9701,40.753,0
-73.9917,40.7149,0
-73.9867,40.7613,0
-73.7824,40.6489,0
-73.977,40.7586,0
-74.0079,40.7119,0
-73.9964,40.7164,0
-74.006,40.7399,0
-74.005,40.7191,0
-73.8921,40.7468,0
-73.9728,40.7565,0
-73.9786,40.7566,0
-74.0012,40.7364,0
-73.9837,40.7809,0
-73.9846,40.7545,0
0,0,1
-73.9772,40.7545,0
-73.9837,40.7215,0
-73.9622,40.779,0
-74.0032,40.7316,0
-73.9599,40.7668,0
-73.9867,40.7398,0
-73.9816,40.7649,0
-73.9793,40.762,0
-74.0045,40.7242,0
-73.9732,40.7902,0
-73.9187,40.7434,0
-73.9485,40.7738,0
-73.9843,40.7427,0
-74.0021,40.7395,0
-74.0059,40.7402,0
-73.9865,40.7399,0
-73.9726,40.7527,0
-73.9676,40.7877,0
-73.981,40.7397,0
-73.9563,40.7153,0
-73.9898,40.7259,0
-73.9677,40.7609,0
-73.9807,40.7451,0
-73.9544,40.7781,0
-73.9738,40.763,0
-73.9602,40.7763,0
-73.9737,40.7475,0
-73.9781,40.7417,0
-74.0112,40.7035,0
-73.9729,40.7934,0
-73.9748,40.759,0
-73.9685,40.7992,0
-73.9824,40.7315,0
-73.9519,40.778,0
-73.9718,40.7565,0
-73.9737,40.7845,0
-73.9869,40.7223,0
-74.0029,40.7338,0
-74.0016,40.7467,0
-73.9946,40.7504,0
-73.9784,40.7627,0
-73.9832,40.7386,0
-73.9876,40.7328,0
-73.9542,40.7668,0
-73.9915,40.7569,0
-73.9804,40.764,0
-73.8636,40.77,0
-73.9899,40.7342,0
-73.9802,40.7425,0
-73.9816,40.7636,0
-73.9796,40.7355,0
-73.9806,40.734,0
-74.0096,40.708,0
-73.9435,40.7895,0
-73.9803,40.752,0
-73.9753,40.7553,0
-73.9856,40.7681,0
-74.001,40.7471,0
-73.9873,40.7331,0
-73.9502,40.7804,0
-74.0009,40.7318,0
-73.9652,40.7661,0
-73.9883,40.7317,0
-73.9731,40.7511,0
-73.9509,40.775,0
-73.9784,40.7544,0
-73.9925,40.7429,0
-73.9908,40.7462,0
-74.0092,40.7066,0
-73.9904,40.7251,0
-73.9913,40.7237,0
-73.9537,40.771,0
-74.0082,40.7032,0
-73.9795,40.7766,0
-73.9725,40.786,0
-73.9864,40.7346,0
-73.9871,40.7508,0
-73.9867,40.7222,0
-73.9835,40.7219,0
-73.9728,40.7588,0
-73.9789,40.7532,0
-73.953,40.7677,0
-73.9848,40.7482,0
-73.9618,40.7763,0
-74.0017,40.7468,0
-73.9836,40.7321,0
-73.967,40.7578,0
-73.9915,40.7553,0
-73.9629,40.7627,0
-73.9488,40.7819,0
-73.9899,40.7345,0
-73.9804,40.7515,0
-73.9795,40.7496,0
0,0,1
-73.9808,40.7609,0
-73.9722,40.7496,0
-74.0112,40.7027,0
0,0,1
-73.9946,40.7187,0
-73.9914,40.7558,0
-73.9987,40.723,0
-74.0068,40.7441,0
-73.9871,40.7493,0
-74.0071,40.7346,0
-73.9876,40.75,0
-73.987,40.7559,0
-73.958,40.769,0
-74.008,40.7149,0
-73.9826,40.7569,0
-73.9805,40.7748,0
-73.9392,40.805,0
-73.9835,40.6808,0
-73.9999,40.7385,0
-73.9546,40.778,0
-73.9896,40.7259,0
-73.9789,40.7518,0
-73.9717,40.7497,0
-73.9751,40.7496,0
-73.9882,40.7689,0
-73.9821,40.7683,0
-73.9911,40.7335,0
-73.9793,40.7442,0
-74.0058,40.7404,0
-73.9989,40.7393,0
-73.968,40.7924,0
-73.9506,40.8264,0
-73.9968,40.748,0
-73.9565,40.767,0
-73.9726,40.7868,0
-73.991,40.756,0
-73.975,40.7295,0
-73.9815,40.7595,0
-73.968,40.7654,0
-73.9913,40.7236,0
-73.985,40.7479,0
-73.973,40.7933,0
-73.9745,40.7618,0
-73.9747,40.7621,0
-73.9821,40.778,0
-73.9789,40.7644,0
-73.994,40.7511,0
-73.9975,40.7328,0
-73.99,40.7383,0
-73.9865,40.7525,0
-73.9512,40.711,0
-74.0029,40.7605,0
-73.9597,40.8139,0
-73.9671,40.7565,0
-73.9914,40.7513,0
-73.9736,40.7548,0
-73.9873,40.7689,0
-73.9691,40.7577,0
-73.9776,40.7627,0
-73.9812,40.7844,0
-73.9944,40.7509,0
-73.9576,40.7743,0
-73.9773,40.7546,0
-73.9616,40.7679,0
-73.9606,40.7784,0
-73.9525,40.7686,0
-73.9805,40.7827,0
-73.9904,40.7185,0
-73.9476,40.8306,0
-73.9811,40.7691,0
-73.9853,40.7473,0
-73.9913,40.7237,0
-73.9768,40.7648,0
-73.9848,40.7642,0
-73.9911,40.7235,0
-73.9623,40.7671,0
-73.9555,40.7766,0
-73.9918,40.7384,0
-73.9839,40.7597,0
-74.013,40.7077,0
-73.9623,40.763,0
-73.9875,40.7199,0
-73.9733,40.7639,0
-73.9688,40.7642,0
-73.9654,40.7661,0
-73.9663,40.7607,0
-73.9642,40.7762,0
-73.9598,40.7669,0
-73.9839,40.7456,0
-73.9668,40.761,0
-73.9655,40.806,0
-73.971,40.756,0
-73.9752,40.7576,0
-73.9393,40.805,0
-73.9636,40.7448,0
-73.9749,40.7496,0
-73.9922,40.7507,0
-73.9832,40.7445,0
-73.9987,40.7346,0
-73.9608,40.7697,0
-74,40.7332,0
-74.0111,40.7158,0
-74.0077,40.7428,0
-73.9506,40.7716,0
-73.9887,40.7226,0
-73.9867,40.7223,0
-73.9965,40.7252,0
-73.9795,40.7845,0
-73.9536,40.767,0
-73.9782,40.7669,0
-73.9851,40.7744,0
-73.9954,40.7394,0
-73.9916,40.7558,0
-74.0027,40.7342,0
-73.9875,40.7334,0
-73.9627,40.7608,0
-73.9895,40.7233,0
0,0,1
-73.9674,40.7928,0
-74.0143,40.7043,0
-74.0085,40.7304,0
-73.9482,40.7745,0
-74.0075,40.7118,0
-73.98,40.7602,0
-73.9496,40.7767,0
-73.953,40.768,0
-73.96,40.7667,0
-74.0026,40.7342,0
-73.9713,40.7582,0
-73.968,40.7571,0
-73.9955,40.7334,0
-74.0038,40.7258,0
-73.9895,40.7732,0
-73.9599,40.7763,0
-73.9851,40.7363,0
-73.9917,40.7269,0
-73.9869,40.7398,0
-73.9977,40.7462,0
-73.9538,40.7853,0
-73.9846,40.7292,0
-73.9924,40.7242,0
-73.9775,40.7637,0
-73.9859,40.7606,0
-73.9661,40.7639,0
-73.9513,40.7854,0
-73.9786,40.7831,0
-73.9816,40.7712,0
-73.9748,40.761,0
-73.9841,40.7645,0
-73.9777,40.7575,0
-73.9552,40.7827,0
-73.9534,40.7908,0
-74.0055,40.7411,0
-73.9996,40.7335,0
0,0,1
-73.9802,40.7635,0
0,0,1
-73.978,40.7366,0
-73.9765,40.7806,0
-73.9987,40.7438,0
-73.9318,40.7443,0
-74.0026,40.7285,0
-73.9662,40.7923,0
-73.9818,40.7347,0
-73.9792,40.7526,0
-74.0011,40.7316,0
-74.0064,40.7397,0
-74.0067,40.7057,0
-73.9733,40.764,0
-73.9913,40.724,0
-73.9847,40.7478,0
-73.9711,40.788,0
-73.9824,40.7404,0
-74.0028,40.722,0
-73.9747,40.763,0
-73.9496,40.7808,0
-73.9908,40.7365,0
-73.9735,40.7525,0
-74.006,40.735,0
-73.9903,40.7312,0
-73.9833,40.738,0
-73.9997,40.7332,0
-73.9717,40.7972,0
-73.985,40.7476,0
-73.9829,40.7636,0
-73.992,40.7598,0
-74.0054,40.7369,0
-73.9777,40.7644,0
-73.9942,40.746,0
-73.9982,40.7453,0
-73.9547,40.7739,0
-73.9826,40.7771,0
-73.9957,40.6875,0
-73.987,40.7688,0
-73.9812,40.7811,0
-73.9925,40.7484,0
-73.9692,40.7614,0
-73.7832,40.6486,0
-74.0054,40.737,0
-73.9792,40.7717,0
-73.9596,40.7744,0
-73.9727,40.7652,0
-73.9894,40.7695,0
-73.9932,40.7336,0
-73.9859,40.7587,0
-73.9884,40.7574,0
-73.973,40.7572,0
-73.786,40.6395,0
-73.9812,40.7414,0
-73.9735,40.7561,0
-73.9885,40.7322,0
-73.9916,40.7295,0
-73.9787,40.7535,0
-73.8746,40.7742,0
-73.8633,40.7697,0
0,0,1
-73.8708,40.7736,0
-73.9804,40.7485,0
-73.9987,40.7567,0
-73.9283,40.7697,0
-73.9615,40.7644,0
-73.9528,40.7763,0
-73.973,40.7933,0
-73.9742,40.7575,0
-74.0012,40.7464,0
-73.9851,40.7585,0
-73.9597,40.7667,0
-73.9934,40.7367,0
-74.009,40.7178,0
-73.9877,40.7705,0
-73.9871,40.7364,0
-73.9919,40.7645,0
-73.9749,40.7614,0
-73.9706,40.7645,0
-73.9854,40.7276,0
-73.9803,40.7593,0
-73.9945,40.7502,0
-73.9984,40.7225,0
-73.9913,40.7374,0
0,0,1
-73.9807,40.7748,0
-74.0026,40.7503,0
-74.0089,40.7259,0
-74.0035,40.727,0
-73.9881,40.7792,0
-73.9689,40.7574,0
-73.9764,40.7649,0
-73.9899,40.7351,0
-73.9743,40.7625,0
-73.8746,40.7739,0
-73.9934,40.7538,0
-73.9685,40.7993,0
-73.995,40.7279,0
-73.9655,40.7632,0
-73.9755,40.7819,0
-73.9814,40.7472,0
-73.9573,40.7858,0
-73.9707,40.7521,0
-73.988,40.7647,0
-73.9627,40.7724,0
-73.9848,40.762,0
-73.9873,40.756,0
-73.962,40.7679,0
-73.9586,40.7691,0
-73.9891,40.7582,0
-74.0014,40.7413,0
-73.9815,40.6898,0
-73.9548,40.7891,0
-73.9896,40.7191,0
-73.9937,40.7312,0
-73.9796,40.7496,0
-73.9875,40.7758,0
-73.9784,40.7449,0
-73.9941,40.7511,0
-73.972,40.7866,0
-73.9725,40.7467,0
-73.9893,40.7361,0
-73.9582,40.7816,0
-73.992,40.7107,0
-73.9557,40.7723,0
-74.0064,40.7337,0
-73.9882,40.7401,0
-73.9757,40.755,0
-73.9547,40.7837,0
-74.0026,40.7165,0
-73.9745,40.7597,0
-73.9923,40.6896,0
-73.994,40.7411,0
-73.9795,40.7583,0
-73.9853,40.7635,0
-74.0103,40.7036,0
-73.9755,40.7454,0
-73.9667,40.7647,0
-74.0112,40.7162,0
-73.9962,40.7483,0
-73.9821,40.7523,0
-73.942,40.7954,0
-73.9983,40.7197,0
-73.9868,40.7478,0
-74.009,40.7138,0
-73.9823,40.7316,0
-73.9869,40.7563,0
-73.9655,40.8062,0
-73.9739,40.7643,0
-73.9648,40.7698,0
-73.9873,40.7613,0
0,0,1
-73.9444,40.7951,0
-73.9728,40.7468,0
-73.9815,40.7788,0
-73.9849,40.7589,0
-73.973,40.7639,0
-74.001,40.7415,0
-73.9572,40.7799,0
-74.0006,40.7272,0
-73.9993,40.7339,0
-73.9792,40.762,0
-73.9915,40.7501,0
-73.9927,40.7485,0
-73.9913,40.7519,0
-73.9653,40.7694,0
-73.9874,40.7185,0
-74.0032,40.7348,0
-73.9888,40.7454,0
-74.0084,40.7145,0
-73.9612,40.7777,0
-73.9826,40.7677,0
-73.9614,40.7749,0
-73.9856,40.7542,0
-73.971,40.7516,0
-73.9835,40.7799,0
-73.9723,40.799,0
-73.9521,40.766,0
-74.0097,40.7062,0
-73.9841,40.7612,0
-74.0087,40.7191,0
-73.9632,40.7622,0
-74.0023,40.7281,0
-73.98,40.7349,0
-73.9321,40.7449,0
-73.9825,40.7772,0
-73.9785,40.7507,0
-73.9604,40.762,0
-73.9568,40.7751,0
-73.975,40.754,0
-74.0178,40.7094,0
-73.9876,40.7595,0
-73.9907,40.7509,0
-73.9837,40.7259,0
-73.9975,40.7566,0
-73.9618,40.8057,0
-74.0026,40.7501,0
-73.953,40.7787,0
-74.0028,40.7282,0
-74.0078,40.732,0
-73.9778,40.7828,0
-73.9607,40.7972,0
-73.9804,40.7643,0
-74.0028,40.7606,0
-73.9716,40.7954,0
-73.9801,40.7222,0
-73.9591,40.7834,0
-73.9906,40.7562,0
-74.2553,40.6492,0
-73.975,40.7444,0
-73.9805,40.7547,0
-73.9986,40.6815,0
-73.9886,40.775,0
-73.9866,40.7195,0
-73.9584,40.7813,0
-73.9706,40.7585,0
-73.9914,40.7512,0
-73.9907,40.7634,0
-73.9783,40.7723,0
-73.9998,40.7614,0
-73.9879,40.719,0
-73.9466,40.7848,0
-73.9682,40.6776,0
-73.9474,40.7798,0
0,0,1
-73.9715,40.7606,0
-73.9884,40.7499,0
-73.9572,40.7702,0
-74.0161,40.7113,0
-73.9837,40.7497,0
-73.9781,40.7529,0
-73.9723,40.7559,0
-73.9877,40.7501,0
-74.0043,40.7285,0
-73.9941,40.7512,0
-73.9803,40.7754,0
-73.989,40.7367,0
-73.9628,40.7783,0
-73.9085,40.7105,0
0,0,1
-73.9822,40.752,0
-73.9812,40.7536,0
-73.9822,40.7687,0
-73.9978,40.7221,0
-73.9919,40.7501,0
-73.9814,40.7598,0
0,0,1
-73.8725,40.7744,0
-73.957,40.7715,0
-74.0086,40.726,0
-73.9891,40.758,0
-73.9981,40.7226,0
-73.9749,40.7483,0
-73.8706,40.7739,0
-73.9804,40.6771,0
-73.9829,40.7507,0
-73.9919,40.735,0
-73.9711,40.7604,0
0,0,1
-73.9724,40.7495,0
-73.9869,40.7568,0
-73.9977,40.7244,0
-73.9972,40.7257,0
-73.958,40.7736,0
-73.9834,40.7474,0
-73.9738,40.7616,0
-73.9553,40.783,0
-73.9857,40.7562,0
-73.9823,40.7457,0
-73.9609,40.778,0
-73.9974,40.7419,0
-74,40.7433,0
-73.9901,40.7569,0
-73.9704,40.7531,0
-73.9872,40.7559,0
-74.0013,40.7415,0
-73.9631,40.7724,0
-73.9802,40.7758,0
-73.9818,40.7594,0
-73.9794,40.7538,0
-74.0154,40.7113,0
-73.9727,40.7466,0
0,0,1
-73.9619,40.7696,0
-73.9699,40.7893,0
-74.0081,40.7389,0
-73.9797,40.7605,0
-73.9886,40.7487,0
-73.9964,40.7635,0
-73.9995,40.7457,0
-73.9778,40.7294,0
-73.952,40.7772,0
-73.9786,40.724,0
-73.9601,40.776,0
-73.968,40.7664,0
-73.9794,40.7719,0
-73.992,40.7254,0
-73.9515,40.7666,0
-73.9737,40.752,0
-73.988,40.7283,0
0,0,1
-73.9887,40.7583,0
-73.9891,40.7007,0
-73.9804,40.7807,0
-73.959,40.7692,0
-73.9528,40.7782,0
-73.9928,40.7238,0
-73.9756,40.7488,0
-74.0161,40.715,0
-73.9622,40.7647,0
-73.9729,40.7826,0
-74.0154,40.7144,0
-73.9385,40.8115,0
-74.0046,40.7417,0
-73.9919,40.7399,0
-73.9461,40.7773,0
-73.9613,40.7743,0
-74.0087,40.7042,0
-74.0024,40.7334,0
-73.9719,40.7459,0
-73.9535,40.7757,0
-73.9737,40.7845,0
-74.0128,40.717,0
-73.9833,40.771,0
-73.9407,40.8192,0
-73.9776,40.7581,0
-73.9811,40.7803,0
-73.8639,40.7702,0
-73.7768,40.6451,0
-73.9773,40.7659,0
-73.9795,40.764,0
-74.0007,40.7422,0
-73.9836,40.7643,0
-73.9587,40.8099,0
-73.982,40.7598,0
-73.9597,40.7629,0
-73.9897,40.7193,0
-73.9135,40.746,0
-73.9818,40.779,0
-73.9531,40.7798,0
-73.9567,40.7707,0
-73.9656,40.7712,0
-73.9931,40.7526,0
-74.0012,40.7315,0
-73.9675,40.7652,0
-73.9884,40.7311,0
-73.9935,40.7361,0
-73.9947,40.726,0
-73.9815,40.7611,0
-73.9957,40.7379,0
-73.9542,40.7654,0
-73.9591,40.7833,0
-73.9822,40.7731,0
-73.9802,40.7601,0
-73.9852,40.7277,0
-73.9887,40.6959,0
-73.9747,40.733,0
-73.9769,40.7904,0
-73.9822,40.7688,0
-73.9805,40.7515,0
-73.9925,40.744,0
-73.9614,40.7718,0
-73.9523,40.7722,0
-73.9696,40.7534,0
-73.9963,40.7239,0
-73.9966,40.7376,0
-73.9692,40.767,0
-74.0084,40.717,0
-73.9796,40.7399,0
-73.9908,40.7508,0
-73.9853,40.7599,0
-73.9902,40.7563,0
-73.9893,40.7732,0
-73.9844,40.7288,0
-73.9926,40.7632,0
-73.983,40.7312,0
-73.9678,40.7561,0
-73.9648,40.8013,0
-73.9726,40.7491,0
-73.9781,40.7494,0
-73.9773,40.7726,0
-73.9815,40.7468,0
-73.9913,40.75,0
-74.004,40.7108,0
-73.9554,40.783,0
-73.9561,40.7819,0
-73.9862,40.7623,0
-73.969,40.7619,0
-73.9923,40.7238,0
-73.9662,40.7446,0
-74.0096,40.7147,0
-73.9877,40.7556,0
-73.9756,40.7453,0
-73.881,40.7696,0
-73.9716,40.7493,0
-73.9793,40.7647,0
-73.9817,40.7468,0
-73.9837,40.7215,0
0,0,1
-73.9873,40.761,0
-73.9879,40.7498,0
-74.0048,40.7375,0
-73.9659,40.7952,0
-73.9767,40.7394,0
-73.9623,40.7792,0
-73.9868,40.7792,0
-73.9707,40.752,0
-73.9583,40.7604,0
-73.9774,40.7796,0
-73.9887,40.7473,0
-73.9624,40.7791,0
-73.964,40.7614,0
-74.0107,40.702,0
-73.9903,40.7407,0
-73.9682,40.8023,0
-73.9897,40.7565,0
-74.0011,40.7416,0
-73.9917,40.7497,0
-74.0066,40.7397,0
-73.8702,40.7733,0
-73.9873,40.7255,0
-73.9772,40.7604,0
-74.0027,40.7395,0
-74.0158,40.7064,0
-73.986,40.7678,0
-73.9734,40.7591,0
-73.9734,40.7635,0
-74.0094,40.7134,0
-73.9802,40.743,0
-73.9753,40.7581,0
-74.0055,40.728,0
-73.9744,40.7511,0
-73.9908,40.7448,0
-73.9781,40.7641,0
-73.9911,40.7236,0
-73.9515,40.77,0
-73.9719,40.7602,0
-73.9586,40.7813,0
-73.9822,40.7731,0
-73.9834,40.7388,0
-73.9763,40.7689,0
-73.9924,40.6949,0
-73.9749,40.7829,0
-73.9801,40.7536,0
-73.975,40.7464,0
-73.9627,40.773,0
-73.9687,40.7582,0
-73.991,40.7558,0
-73.9916,40.7441,0
-73.9771,40.7568,0
-73.9944,40.7282,0
-73.9502,40.7842,0
-73.9643,40.8074,0
-73.9708,40.7886,0
-73.9595,40.7742,0
-73.9598,40.7581,0
-73.9844,40.7698,0
-74.0061,40.7399,0
0,0,1
-74.0044,40.7075,0
-73.9621,40.7629,0
-74.0068,40.7051,0
-73.989,40.7383,0
-73.99,40.7565,0
-73.9627,40.7785,0
-74.0103,40.7476,0
-73.9674,40.7622,0
-74.0037,40.7322,0
-73.9636,40.7657,0
-73.9625,40.7589,0
-73.9876,40.7602,0
-73.9573,40.7829,0
-74.0011,40.7277,0
-73.9838,40.7491,0
-73.9806,40.6764,0
-73.9544,40.7897,0
-73.9764,40.7765,0
-73.9657,40.7694,0
-73.9919,40.7502,0
-73.9987,40.7249,0
-73.998,40.721,0
-73.9821,40.7434,0
-73.9862,40.769,0
-73.9911,40.7711,0
-73.9946,40.7607,0
-73.9963,40.7237,0
-73.9799,40.7551,0
-73.9812,40.7649,0
-73.9991,40.75,0
0,0,1
-73.9631,40.7942,0
-73.9904,40.7516,0
-73.9596,40.7712,0
-73.9929,40.7683,0
-73.9882,40.7497,0
-73.9953,40.7452,0
-73.9555,40.8068,0
-73.9906,40.7699,0
-73.9618,40.7711,0
-73.9749,40.7446,0
-73.9664,40.7648,0
-73.9773,40.7566,0
-73.9566,40.7815,0
-73.8627,40.7689,0
-73.9603,40.7705,0
0,0,1
-73.949,40.8103,0
-74.0076,40.7323,0
-73.9827,40.7395,0
-73.974,40.7575,0
-73.9938,40.7246,0
-73.9877,40.7501,0
0,0,1
-73.9946,40.7347,0
-73.9783,40.737,0
-73.9842,40.7648,0
-73.9803,40.7427,0
-73.9606,40.7616,0
-73.9908,40.7242,0
-73.966,40.7564,0
-73.9702,40.7972,0
-73.966,40.7623,0
-73.9946,40.7461,0
-73.9992,40.7314,0
-74.0053,40.7186,0
-73.976,40.7541,0
-73.9882,40.7375,0
-73.9747,40.7505,0
-73.9743,40.7627,0
-74.0091,40.7176,0
-73.9869,40.6724,0
-73.9541,40.8063,0
-74.0175,40.6435,0
-73.9903,40.7422,0
-73.9915,40.7497,0
-73.9687,40.7547,0
-73.9543,40.7848,0
-73.9616,40.7614,0
-73.9905,40.7561,0
-73.9833,40.7636,0
-73.9891,40.7551,0
-74.011,40.7216,0
-73.9898,40.7523,0
-73.9924,40.7538,0
-73.9837,40.7577,0
-73.9553,40.7649,0
-73.989,40.7307,0
-74.0146,40.7156,0
-73.9517,40.7148,0
-73.9687,40.758,0
-73.979,40.7619,0
-73.9815,40.7415,0
-73.9741,40.7607,0
-74.0108,40.7092,0
-73.9677,40.7685,0
-73.9803,40.7858,0
-73.991,40.7454,0
-73.99,40.7384,0
-73.9841,40.7649,0
-73.9613,40.761,0
-73.9685,40.7616,0
-73.9766,40.7556,0
-74.0065,40.7439,0
-73.9765,40.7882,0
-73.9893,40.7168,0
-73.9794,40.7555,0
-73.98,40.7348,0
-73.9658,40.7627,0
-73.9956,40.7392,0
-73.9961,40.7329,0
-74.0058,40.7365,0
-73.9785,40.778,0
-73.9907,40.7614,0
-73.9808,40.7653,0
-73.9813,40.7292,0
-74.0094,40.7105,0
-73.9528,40.7832,0
-73.9597,40.7736,0
-73.9572,40.7664,0
-73.9692,40.7576,0
-74.0051,40.7184,0
-73.9891,40.7602,0
-73.9919,40.7318,0
-73.9882,40.7696,0
-73.9967,40.7478,0
-73.9691,40.7643,0
-73.9522,40.7899,0
0,0,1
-73.9873,40.722,0
-73.9662,40.765,0
-73.973,40.7558,0
-73.9611,40.7716,0
-73.9872,40.7613,0
-73.9405,40.7934,0
-73.9751,40.7612,0
-73.9786,40.7452,0
-73.9526,40.7866,0
-74.0035,40.7474,0
-73.9573,40.7183,0
-73.9825,40.7427,0
-73.9806,40.7303,0
-73.9833,40.7387,0
-73.9742,40.7628,0
-73.9228,40.7677,0
-74.0059,40.7375,0
-73.9598,40.7628,0
-73.9743,40.7536,0
-73.9955,40.7439,0
-73.7899,40.644,0
-73.9662,40.7681,0
-73.9791,40.782,0
-74.005,40.7407,0
-73.9909,40.7502,0
-73.982,40.7626,0
-74.0007,40.7179,0
-73.981,40.7293,0
-73.9914,40.7416,0
-73.9921,40.7443,0
-73.8746,40.7741,0
-73.9755,40.7897,0
-73.9847,40.7794,0
-73.9951,40.7453,0
-73.9911,40.7561,0
-73.9811,40.7567,0
-73.9563,40.7765,0
-73.9856,40.7352,0
-73.9562,40.7193,0
-73.9766,40.7824,0
-73.9545,40.7655,0
-73.9879,40.7321,0
-73.9999,40.7221,0
-74.0031,40.7331,0
-73.9796,40.7835,0
-73.968,40.7628,0
-73.9923,40.7248,0
-73.9846,40.7201,0
-74.0056,40.7368,0
-73.9898,40.7354,0
0,0,1
-73.9942,40.7616,0
-73.9839,40.7552,0
-73.984,40.7545,0
-74.0064,40.7396,0
-74.0099,40.7053,0
-73.986,40.7495,0
0,0,1
-73.9576,40.7737,0
-74.0031,40.7207,0
-73.873,40.7741,0
-73.9831,40.7421,0
-73.9882,40.7376,0
-73.9769,40.7574,0
-73.8854,40.7731,0
-74.0042,40.7064,0
-73.9909,40.7297,0
-73.9865,40.7617,0
-73.9797,40.7549,0
-73.9486,40.7741,0
-74.0068,40.7357,0
-73.9741,40.7599,0
-73.9862,40.7617,0
-73.8627,40.7691,0
-73.9619,40.7956,0
-73.956,40.7818,0
-74.0073,40.7117,0
-73.9738,40.7599,0
-73.9948,40.7401,0
-73.9812,40.764,0
-73.9926,40.7538,0
-74.0028,40.7605,0
-73.9842,40.7431,0
-73.9731,40.7531,0
-73.9625,40.805,0
-73.9481,40.7766,0
-73.9965,40.7381,0
-73.9818,40.7311,0
-73.9793,40.7766,0
-73.9922,40.7643,0
-73.9596,40.763,0
-73.9903,40.7375,0
-73.9753,40.7584,0
-73.9547,40.766,0
-73.968,40.8013,0
-73.9885,40.7386,0
-73.9644,40.7649,0
-73.966,40.7623,0
0,0,1
-73.9647,40.7698,0
-73.9722,40.7967,0
-73.9815,40.7811,0
-73.9634,40.762,0
-73.9906,40.7248,0
-74.0017,40.7323,0
-73.9278,40.7443,0
-73.9906,40.7368,0
-73.9535,40.7883,0
-73.982,40.7278,0
-73.9821,40.777,0
-74.0062,40.7387,0
-73.7818,40.6444,0
-73.977,40.7494,0
-73.9898,40.7344,0
-73.9693,40.7537,0
-73.9921,40.7125,0
-73.9916,40.7598,0
-73.989,40.7269,0
-73.9623,40.7615,0
-73.9535,40.7794,0
-73.9774,40.7515,0
-73.9851,40.7482,0
-73.9515,40.7664,0
-73.9873,40.7224,0
-73.9744,40.7836,0
-73.9721,40.7868,0
-73.9219,40.7673,0
-73.9952,40.7179,0
-74.0055,40.7411,0
-73.9649,40.7599,0
-73.9914,40.7299,0
-73.9866,40.7616,0
-73.9593,40.7719,0
-73.9777,40.7636,0
-73.9636,40.762,0
-74.0074,40.7266,0
-73.9544,40.8216,0
-73.9769,40.78,0
-73.9952,40.7438,0
-73.9823,40.779,0
-74.0069,40.7196,0
-73.986,40.7309,0
-73.9824,40.7723,0
-73.9687,40.7673,0
-73.9877,40.7546,0
-73.9815,40.737,0
-73.9729,40.7446,0
-73.9835,40.7301,0
-73.972,40.7497,0
-73.9847,40.7367,0
-74.0056,40.7315,0
-73.9453,40.7741,0
-73.9729,40.7445,0
-73.9791,40.7543,0
-73.9801,40.7657,0
-73.9758,40.7604,0
-74.0083,40.7348,0
-73.9573,40.7702,0
-73.9878,40.7447,0
-73.9729,40.7644,0
-73.9593,40.7635,0
-73.9908,40.7703,0
-74.0058,40.7371,0
-73.9507,40.7714,0
-73.9886,40.7767,0
-73.9897,40.7352,0
-73.9629,40.7583,0
-73.9595,40.7713,0
-73.9814,40.7786,0
-73.9933,40.7298,0
-73.9975,40.7529,0
-73.9802,40.7654,0
-73.9828,40.7628,0
-74.0015,40.7311,0
-73.9839,40.7465,0
-73.9968,40.7422,0
-73.9653,40.7592,0
-73.9681,40.8023,0
-73.9469,40.7759,0
-73.7882,40.6474,0
-74.0065,40.7043,0
-73.9888,40.7311,0
-73.9827,40.7636,0
-73.9834,40.7301,0
-73.9636,40.774,0
-73.9886,40.7201,0
-74.0084,40.7354,0
-73.9568,40.7711,0
-73.9752,40.7575,0
-73.9646,40.8073,0
-73.924,40.744,0
-73.9963,40.7638,0
-73.9855,40.7471,0
-74.0074,40.7411,0
-73.9896,40.7565,0
-74.0024,40.7399,0
-73.9909,40.7364,0
-73.9556,40.7643,0
-73.9615,40.7714,0
-73.9867,40.7512,0
-74.0047,40.7075,0
-73.979,40.7424,0
-74.0066,40.7443,0
-73.9889,40.7229,0
-73.9825,40.775,0
-73.9793,40.7661,0
-73.9923,40.7315,0
-73.9997,40.7267,0
-73.957,40.7803,0
-73.9899,40.7564,0
-73.9941,40.7513,0
-73.956,40.7795,0
